4_digit_NAICS_code,NAICS_title,education,employees,mean_income,10_percent,25_percent,50_percent,75_percent,90_percent
5151,Radio and Television Broadcasting,No formal educational credential,"2,010","28,930","18,110","19,520","23,480","32,120","49,130"
5152,Cable and Other Subscription Programming,Doctoral or professional degree,140,"192,310","85,400","123,150","178,240",,
5152,Cable and Other Subscription Programming,Master's degree,80,"61,610","36,850","43,930","62,300","77,130","93,480"
5152,Cable and Other Subscription Programming,Bachelor's degree,"20,920","95,460","39,010","56,920","82,000","118,180","164,120"
5152,Cable and Other Subscription Programming,Associate's degree,"2,550","50,830","23,930","33,310","47,040","64,390","82,130"
5152,Cable and Other Subscription Programming,Postsecondary nondegree award,"9,940","50,320","26,830","34,960","47,180","64,970","77,850"
5152,Cable and Other Subscription Programming,"Some college, no degree","1,090","44,490","21,960","28,370","41,560","53,590","68,490"
5152,Cable and Other Subscription Programming,High school diploma or equivalent,"25,990","48,270","24,240","29,890","41,880","60,980","79,600"
5152,Cable and Other Subscription Programming,No formal educational credential,"1,290","30,780","19,240","21,110","26,960","40,020","48,050"
5171,Wired Telecommunications Carriers,Doctoral or professional degree,"1,060","180,350","92,490","135,480","175,790",,
5171,Wired Telecommunications Carriers,Master's degree,60,"74,920","50,850","56,400","67,200","84,640","120,410"
5171,Wired Telecommunications Carriers,Bachelor's degree,"157,660","98,190","53,470","69,760","91,380","118,880","151,620"
5171,Wired Telecommunications Carriers,Associate's degree,"25,170","70,630","39,310","52,540","68,100","86,980","109,070"
5171,Wired Telecommunications Carriers,Postsecondary nondegree award,"139,610","55,970","31,680","41,250","57,600","70,940","78,090"
5171,Wired Telecommunications Carriers,"Some college, no degree","19,010","49,810","28,190","35,200","46,830","60,950","76,560"
5171,Wired Telecommunications Carriers,High school diploma or equivalent,"236,360","54,390","25,830","33,960","51,900","70,510","85,770"
5171,Wired Telecommunications Carriers,No formal educational credential,"10,300","32,270","19,390","22,190","27,980","38,840","54,200"
5172,Wireless Telecommunications Carriers (except Satellite),Doctoral or professional degree,240,"162,970","102,720","126,750","153,360",,
5172,Wireless Telecommunications Carriers (except Satellite),Bachelor's degree,"42,770","105,060","55,430","73,490","97,260","124,870","161,420"
5172,Wireless Telecommunications Carriers (except Satellite),Associate's degree,"7,810","65,190","37,580","50,970","66,330","77,020","92,360"
5172,Wireless Telecommunications Carriers (except Satellite),Postsecondary nondegree award,"7,410","57,680","29,280","39,590","57,170","73,200","89,380"
5172,Wireless Telecommunications Carriers (except Satellite),"Some college, no degree","5,500","50,220","32,670","39,150","46,340","58,490","76,300"
5172,Wireless Telecommunications Carriers (except Satellite),High school diploma or equivalent,"58,310","51,770","25,580","31,240","42,910","62,990","92,800"
5172,Wireless Telecommunications Carriers (except Satellite),No formal educational credential,"13,760","32,850","17,990","20,330","28,260","42,710","55,470"
5174,Satellite Telecommunications,Bachelor's degree,"2,160","107,280","55,500","71,880","97,270","128,150","170,960"
5174,Satellite Telecommunications,Associate's degree,680,"65,610","33,060","42,880","60,370","83,230","110,800"
5174,Satellite Telecommunications,Postsecondary nondegree award,"1,360","57,650","34,090","43,600","61,780","72,280","77,990"
5174,Satellite Telecommunications,"Some college, no degree",220,"47,160","23,960","33,000","44,170","59,780","75,260"
5174,Satellite Telecommunications,High school diploma or equivalent,"2,200","61,370","21,350","29,830","52,320","75,310","123,000"
5174,Satellite Telecommunications,No formal educational credential,,"28,640","19,130","21,260","24,180","35,460","44,920"
5179,Other Telecommunications,Doctoral or professional degree,150,"154,570","72,570","91,590","137,160",,
5179,Other Telecommunications,Bachelor's degree,"25,990","100,400","46,630","64,940","90,390","121,920","164,980"
5179,Other Telecommunications,Associate's degree,"4,110","62,430","35,100","44,000","60,200","77,060","95,060"
5179,Other Telecommunications,Postsecondary nondegree award,"6,950","54,070","31,040","39,640","54,020","67,190","78,910"
5179,Other Telecommunications,"Some college, no degree","4,130","48,990","26,800","34,010","44,660","60,030","78,040"
5179,Other Telecommunications,High school diploma or equivalent,"30,000","51,200","22,660","29,780","42,080","62,400","92,190"
5179,Other Telecommunications,No formal educational credential,"4,800","28,100","17,600","19,240","23,510","32,320","46,350"
5182,"Data Processing, Hosting, and Related Services",Doctoral or professional degree,"1,090","164,340","83,900","106,790","148,130",,
5182,"Data Processing, Hosting, and Related Services",Master's degree,530,"71,480","43,510","50,480","67,810","84,620","107,870"
5182,"Data Processing, Hosting, and Related Services",Bachelor's degree,"149,930","100,400","49,270","66,220","91,550","122,870","160,460"
5182,"Data Processing, Hosting, and Related Services",Associate's degree,"15,150","73,110","37,350","49,550","66,930","91,630","119,920"
5182,"Data Processing, Hosting, and Related Services",Postsecondary nondegree award,"1,980","44,130","25,890","29,740","38,560","53,530","73,600"
5182,"Data Processing, Hosting, and Related Services","Some college, no degree","22,110","52,770","29,370","37,090","48,700","63,650","82,570"
5182,"Data Processing, Hosting, and Related Services",High school diploma or equivalent,"97,990","43,800","21,340","26,830","36,200","52,490","75,070"
5182,"Data Processing, Hosting, and Related Services",No formal educational credential,"2,010","26,860","17,730","20,100","23,910","32,100","39,430"
5191,Other Information Services,Doctoral or professional degree,"1,820","191,600","81,360","129,120",,,
5191,Other Information Services,Master's degree,"7,950","55,710","27,250","37,380","52,680","66,590","85,680"
5191,Other Information Services,Bachelor's degree,"134,990","115,800","45,000","69,140","106,580","149,650",
5191,Other Information Services,Associate's degree,"10,570","72,100","34,780","46,990","64,390","91,220","121,650"
5191,Other Information Services,Postsecondary nondegree award,"6,760","34,740","19,000","22,630","30,980","42,210","56,900"
5191,Other Information Services,"Some college, no degree","7,670","53,660","27,900","37,640","49,840","65,320","85,110"
5191,Other Information Services,High school diploma or equivalent,"58,710","53,110","20,160","28,350","43,830","67,630","97,250"
5191,Other Information Services,No formal educational credential,"3,660","31,400","18,850","21,960","28,540","37,260","47,680"
5211,Monetary Authorities-Central Bank,Doctoral or professional degree,120,"137,100","89,080","104,730","122,970","154,410",
5211,Monetary Authorities-Central Bank,Master's degree,670,"111,300","49,840","66,890","98,240","144,240",
5211,Monetary Authorities-Central Bank,Bachelor's degree,"11,000","107,170","53,980","72,280","98,140","128,760","172,050"
5211,Monetary Authorities-Central Bank,Associate's degree,260,"75,450","41,750","54,240","73,930","92,230","115,940"
5211,Monetary Authorities-Central Bank,Postsecondary nondegree award,70,"56,970","40,410","48,750","57,080","67,290","75,830"
5211,Monetary Authorities-Central Bank,"Some college, no degree",860,"63,850","38,340","45,020","56,600","75,100","102,610"
5211,Monetary Authorities-Central Bank,High school diploma or equivalent,"4,010","49,120","24,850","33,340","45,320","60,520","77,390"
5211,Monetary Authorities-Central Bank,No formal educational credential,90,"39,060","19,090","25,640","36,010","46,230","60,030"
5221,Depository Credit Intermediation,Doctoral or professional degree,"2,270","168,040","74,590","106,690","156,120",,
5221,Depository Credit Intermediation,Master's degree,150,"103,670","36,130","54,440","82,850","143,920",
5221,Depository Credit Intermediation,Bachelor's degree,"622,960","84,760","35,800","47,900","70,550","103,810","151,400"
5221,Depository Credit Intermediation,Associate's degree,"8,170","63,720","33,160","42,180","57,450","78,470","107,150"
5221,Depository Credit Intermediation,Postsecondary nondegree award,60,"55,020","32,280","37,280","50,200","70,630","88,330"
5221,Depository Credit Intermediation,"Some college, no degree","44,430","39,970","25,420","30,420","37,450","47,210","59,170"
5221,Depository Credit Intermediation,High school diploma or equivalent,"956,200","35,570","21,480","25,380","31,200","40,910","55,030"
5221,Depository Credit Intermediation,No formal educational credential,"7,210","28,240","17,870","20,090","26,350","33,740","40,430"
5222,Nondepository Credit Intermediation,Doctoral or professional degree,"1,840","174,320","77,650","108,800","162,100",,
5222,Nondepository Credit Intermediation,Master's degree,530,"113,300","69,220","85,250","110,190","143,360","161,610"
5222,Nondepository Credit Intermediation,Bachelor's degree,"260,980","89,400","35,690","51,020","74,650","110,000","160,160"
5222,Nondepository Credit Intermediation,Associate's degree,"3,490","66,820","34,370","45,540","61,950","83,370","107,390"
5222,Nondepository Credit Intermediation,Postsecondary nondegree award,190,"46,130","25,120","31,890","41,590","53,170","79,370"
5222,Nondepository Credit Intermediation,"Some college, no degree","15,840","42,540","26,880","32,840","40,200","49,330","61,370"
5222,Nondepository Credit Intermediation,High school diploma or equivalent,"285,110","40,490","22,280","27,830","35,890","47,510","61,970"
5222,Nondepository Credit Intermediation,No formal educational credential,"24,490","26,780","17,530","19,680","24,140","30,310","38,700"
5223,Activities Related to Credit Intermediation,Doctoral or professional degree,390,"154,450","72,710","102,250","143,850",,
5223,Activities Related to Credit Intermediation,Master's degree,100,"81,170","40,080","66,630","79,490","97,760","119,060"
5223,Activities Related to Credit Intermediation,Bachelor's degree,"110,220","90,080","37,070","52,850","77,370","111,830","156,860"
5223,Activities Related to Credit Intermediation,Associate's degree,"2,330","65,510","34,110","43,200","59,720","83,010","108,640"
5223,Activities Related to Credit Intermediation,"Some college, no degree","10,740","43,000","26,490","31,990","39,300","49,590","63,050"
5223,Activities Related to Credit Intermediation,High school diploma or equivalent,"159,730","38,140","20,850","25,880","33,240","44,900","60,280"
5223,Activities Related to Credit Intermediation,No formal educational credential,"6,970","25,160","17,270","18,960","22,610","28,980","37,220"
5231,Securities and Commodity Contracts Intermediation and Brokerage,Doctoral or professional degree,"1,740","198,900","90,710","136,200",,,
5231,Securities and Commodity Contracts Intermediation and Brokerage,Master's degree,360,"128,030","58,130","80,520","118,120","160,620",
5231,Securities and Commodity Contracts Intermediation and Brokerage,Bachelor's degree,"307,840","133,520","46,000","68,480","106,720","179,590",
5231,Securities and Commodity Contracts Intermediation and Brokerage,Associate's degree,"3,100","81,600","43,670","56,910","78,420","98,870","125,180"
5231,Securities and Commodity Contracts Intermediation and Brokerage,Postsecondary nondegree award,,"45,390","28,000","32,510","38,570","46,690","70,210"
5231,Securities and Commodity Contracts Intermediation and Brokerage,"Some college, no degree","6,950","56,940","31,400","38,420","48,800","65,700","94,780"
5231,Securities and Commodity Contracts Intermediation and Brokerage,High school diploma or equivalent,"125,010","53,530","26,110","33,940","44,830","61,420","85,290"
5231,Securities and Commodity Contracts Intermediation and Brokerage,No formal educational credential,"1,540","25,630","17,600","18,790","21,210","28,520","39,610"
5232,Securities and Commodity Exchanges,Doctoral or professional degree,100,"192,530","78,600","118,020","182,940",,
5232,Securities and Commodity Exchanges,Bachelor's degree,"3,610",,,,,,
5232,Securities and Commodity Exchanges,Associate's degree,100,"80,230","51,400","59,150","74,670","97,250","122,630"
5232,Securities and Commodity Exchanges,"Some college, no degree",,"66,540","35,280","46,910","62,680","83,630","101,040"
5232,Securities and Commodity Exchanges,High school diploma or equivalent,960,,,,,,
5239,Other Financial Investment Activities,Doctoral or professional degree,"3,260","183,160","76,960","113,230","170,230",,
5239,Other Financial Investment Activities,Master's degree,570,"98,950","48,570","62,310","91,910","126,660","155,220"
